,images,labels,scores,dscores,x,y,count_1,count_2,count_3,count_4,count_5,count_6
1213,S_07_05_16_DSC00560.JPG,2,0.954279243946075,0.232287496328354,756,1272,0,18,0,2,0,0
1214,S_07_05_16_DSC00560.JPG,2,0.866089522838593,0.163688331842422,884,1304,0,18,0,2,0,0
1215,S_07_05_16_DSC00560.JPG,2,0.985552847385407,0.171522557735443,868,1332,0,18,0,2,0,0
1216,S_07_05_16_DSC00560.JPG,2,0.967268943786621,0.195309489965439,836,1360,0,18,0,2,0,0
1217,S_07_05_16_DSC00560.JPG,2,0.990027129650116,0.150732725858688,928,1382,0,18,0,2,0,0
1218,S_07_05_16_DSC00560.JPG,2,0.885215938091278,0.251888871192932,904,1400,0,18,0,2,0,0
1219,S_07_05_16_DSC00560.JPG,2,0.766472041606903,0.115272291004658,852,1412,0,18,0,2,0,0
1220,S_07_05_16_DSC00560.JPG,2,0.885610520839691,0.273013651371002,902,1450,0,18,0,2,0,0
1221,S_07_05_16_DSC00560.JPG,2,0.996763229370117,0.261453866958618,1018,1452,0,18,0,2,0,0
1222,S_07_05_16_DSC00560.JPG,2,0.990240573883057,0.316044092178345,978,1486,0,18,0,2,0,0
1223,S_07_05_16_DSC00561.JPG,3,0.999939680099487,0.328765630722046,2322,838,0,12,3,0,0,0
1224,S_07_05_16_DSC00561.JPG,3,0.999348342418671,0.302900433540344,656,2072,0,12,3,0,0,0
1225,S_07_05_16_DSC00561.JPG,3,0.995480418205261,0.293838560581207,688,2418,0,12,3,0,0,0
1226,S_07_05_16_DSC00561.JPG,2,0.894144773483276,0.252128809690475,602,3442,0,12,3,0,0,0
1227,S_07_05_16_DSC00561.JPG,2,0.997393727302551,0.265444338321686,824,3460,0,12,3,0,0,0
1228,S_07_05_16_DSC00561.JPG,2,0.21577413380146,0.120036587119102,578,3498,0,12,3,0,0,0
1229,S_07_05_16_DSC00561.JPG,2,0.939193725585938,0.22022932767868,492,3534,0,12,3,0,0,0
1230,S_07_05_16_DSC00561.JPG,2,0.694388329982758,0.127515941858292,862,3554,0,12,3,0,0,0
1231,S_07_05_16_DSC00561.JPG,2,0.951356649398804,0.203682780265808,980,3602,0,12,3,0,0,0
1232,S_07_05_16_DSC00561.JPG,2,0.977160155773163,0.269658118486404,1000,3620,0,12,3,0,0,0
1233,S_07_05_16_DSC00561.JPG,2,0.960436284542084,0.241391018033028,790,3628,0,12,3,0,0,0
1234,S_07_05_16_DSC00561.JPG,2,0.986249148845673,0.15454089641571,876,3634,0,12,3,0,0,0
1235,S_07_05_16_DSC00561.JPG,2,0.988841116428375,0.212964788079262,924,3656,0,12,3,0,0,0
1236,S_07_05_16_DSC00561.JPG,2,0.854038238525391,0.228899747133255,954,3742,0,12,3,0,0,0
1237,S_07_05_16_DSC00561.JPG,2,0.827037155628204,0.191171482205391,892,3758,0,12,3,0,0,0
1238,S_07_05_16_DSC00562.JPG,3,0.997774302959442,0.262137532234192,2164,2940,0,0,3,0,0,0
1239,S_07_05_16_DSC00562.JPG,3,0.916971981525421,0.307056307792664,430,3354,0,0,3,0,0,0
1240,S_07_05_16_DSC00562.JPG,3,0.990687668323517,0.244520664215088,414,3770,0,0,3,0,0,0
1241,S_07_05_16_DSC00567.JPG,3,0.999389410018921,0.288668632507324,1496,1704,0,0,1,0,0,0
1242,S_07_05_16_DSC00568.JPG,3,0.999430358409882,0.272770196199417,2074,1098,0,0,1,0,0,0
1243,S_07_05_16_DSC00569.JPG,3,0.999808609485626,0.312998712062836,2664,162,0,0,8,0,0,0
1244,S_07_05_16_DSC00569.JPG,3,0.99884158372879,0.370613098144531,2448,324,0,0,8,0,0,0
1245,S_07_05_16_DSC00569.JPG,3,0.946358740329742,0.362882494926453,2242,430,0,0,8,0,0,0
1246,S_07_05_16_DSC00569.JPG,3,0.99817168712616,0.253835439682007,2068,528,0,0,8,0,0,0
1247,S_07_05_16_DSC00569.JPG,3,0.94289642572403,0.186662018299103,1768,772,0,0,8,0,0,0
1248,S_07_05_16_DSC00569.JPG,3,0.972763240337372,0.23204892873764,1102,1158,0,0,8,0,0,0
1249,S_07_05_16_DSC00569.JPG,3,0.990719258785248,0.221124902367592,842,1282,0,0,8,0,0,0
1250,S_07_05_16_DSC00569.JPG,3,0.999249398708344,0.340453684329987,2060,2894,0,0,8,0,0,0
1251,S_07_05_16_DSC00570.JPG,3,0.844174206256867,0.261841148138046,5726,382,2,0,11,0,0,0
1252,S_07_05_16_DSC00570.JPG,3,0.997791051864624,0.355352878570557,5152,648,2,0,11,0,0,0
1253,S_07_05_16_DSC00570.JPG,3,0.995319783687592,0.274380028247833,4616,686,2,0,11,0,0,0
1254,S_07_05_16_DSC00570.JPG,3,0.85718047618866,0.232711717486382,4978,714,2,0,11,0,0,0
1255,S_07_05_16_DSC00570.JPG,1,0.586304605007172,0.248730048537254,4994,740,2,0,11,0,0,0
1256,S_07_05_16_DSC00570.JPG,3,0.999836683273315,0.304782539606094,4706,778,2,0,11,0,0,0
1257,S_07_05_16_DSC00570.JPG,3,0.991731822490692,0.218481868505478,3814,978,2,0,11,0,0,0
1258,S_07_05_16_DSC00570.JPG,3,0.998731315135956,0.330443799495697,1860,1834,2,0,11,0,0,0
1259,S_07_05_16_DSC00570.JPG,3,0.995795726776123,0.269150584936142,1656,2048,2,0,11,0,0,0
1260,S_07_05_16_DSC00570.JPG,3,0.996981680393219,0.274447023868561,1444,2142,2,0,11,0,0,0
1261,S_07_05_16_DSC00570.JPG,3,0.99614018201828,0.348963558673859,1034,2392,2,0,11,0,0,0
1262,S_07_05_16_DSC00570.JPG,3,0.982928395271301,0.288633286952972,928,2446,2,0,11,0,0,0
1263,S_07_05_16_DSC00570.JPG,1,0.776895105838776,0.259658664464951,204,2784,2,0,11,0,0,0
1264,S_07_05_16_DSC00571.JPG,3,0.989108085632324,0.295675873756409,5216,2596,0,0,8,0,0,0
1265,S_07_05_16_DSC00571.JPG,3,0.998830258846283,0.292062610387802,4846,2770,0,0,8,0,0,0
1266,S_07_05_16_DSC00571.JPG,3,0.838828682899475,0.218020930886269,4284,2830,0,0,8,0,0,0
1267,S_07_05_16_DSC00571.JPG,3,0.838828682899475,0.205028831958771,4280,2832,0,0,8,0,0,0
1268,S_07_05_16_DSC00571.JPG,3,0.990279972553253,0.241455778479576,4676,2842,0,0,8,0,0,0
1269,S_07_05_16_DSC00571.JPG,3,0.996829450130463,0.28713583946228,4142,2850,0,0,8,0,0,0
1270,S_07_05_16_DSC00571.JPG,3,0.99365508556366,0.204998046159744,4514,2852,0,0,8,0,0,0
1271,S_07_05_16_DSC00571.JPG,3,0.979320764541626,0.274440973997116,3374,3198,0,0,8,0,0,0
1272,S_07_05_16_DSC00586.JPG,2,0.0900201797485352,0.121008314192295,876,1044,0,1,0,0,0,0
1273,S_07_05_16_DSC00604.JPG,5,0.392851680517197,0.105388328433037,678,522,1,0,0,0,7,0
1274,S_07_05_16_DSC00604.JPG,5,0.999991655349731,0.319644510746002,1368,560,1,0,0,0,7,0
1275,S_07_05_16_DSC00604.JPG,5,0.999763429164887,0.282392144203186,1282,622,1,0,0,0,7,0
1276,S_07_05_16_DSC00604.JPG,1,0.960939526557922,0.224175110459328,1528,1280,1,0,0,0,7,0
1277,S_07_05_16_DSC00604.JPG,5,0.733644425868988,0.203122064471245,1572,1600,1,0,0,0,7,0
1278,S_07_05_16_DSC00604.JPG,5,0.733644425868988,0.182940259575844,1578,1602,1,0,0,0,7,0
1279,S_07_05_16_DSC00604.JPG,5,0.733644425868988,0.126354932785034,1584,1604,1,0,0,0,7,0
1280,S_07_05_16_DSC00604.JPG,5,0.62137633562088,0.161627769470215,1546,1610,1,0,0,0,7,0
1281,S_07_05_16_DSC00605.JPG,5,0.86494255065918,0.156864419579506,3310,198,1,1,2,0,12,0
1282,S_07_05_16_DSC00605.JPG,2,0.374215394258499,0.176337897777557,2286,468,1,1,2,0,12,0
1283,S_07_05_16_DSC00605.JPG,3,0.828260242938995,0.303639829158783,2314,768,1,1,2,0,12,0
1284,S_07_05_16_DSC00605.JPG,3,0.971906661987305,0.238329961895943,5036,848,1,1,2,0,12,0
1285,S_07_05_16_DSC00605.JPG,5,0.885137259960175,0.13155372440815,2470,858,1,1,2,0,12,0
1286,S_07_05_16_DSC00605.JPG,5,0.987455010414124,0.283974438905716,4064,1160,1,1,2,0,12,0
1287,S_07_05_16_DSC00605.JPG,5,0.996908247470856,0.346974939107895,3922,1490,1,1,2,0,12,0
1288,S_07_05_16_DSC00605.JPG,5,0.999941945075989,0.215163126587868,1100,1868,1,1,2,0,12,0
1289,S_07_05_16_DSC00605.JPG,5,0.999941945075989,0.21852220594883,1096,1870,1,1,2,0,12,0
1290,S_07_05_16_DSC00605.JPG,5,0.847795784473419,0.183618530631065,1210,1962,1,1,2,0,12,0
1291,S_07_05_16_DSC00605.JPG,5,0.999882936477661,0.287555545568466,1866,2292,1,1,2,0,12,0
1292,S_07_05_16_DSC00605.JPG,5,0.999293565750122,0.218118026852608,1752,2308,1,1,2,0,12,0
1293,S_07_05_16_DSC00605.JPG,5,0.991044282913208,0.33590430021286,1726,3054,1,1,2,0,12,0
1294,S_07_05_16_DSC00605.JPG,1,0.774430632591248,0.212613001465797,1686,3172,1,1,2,0,12,0
1295,S_07_05_16_DSC00605.JPG,5,0.824658870697022,0.210470452904701,1616,3386,1,1,2,0,12,0
1296,S_07_05_16_DSC00605.JPG,5,0.869256913661957,0.134174332022667,1636,3392,1,1,2,0,12,0
1297,S_07_05_16_DSC00606.JPG,1,0.920244872570038,0.132321208715439,4158,1336,1,1,0,0,10,0
1298,S_07_05_16_DSC00606.JPG,5,0.999959468841553,0.242204740643501,4316,1648,1,1,0,0,10,0
1299,S_07_05_16_DSC00606.JPG,5,0.999992370605469,0.265942454338074,5758,2058,1,1,0,0,10,0
1300,S_07_05_16_DSC00606.JPG,5,0.99990725517273,0.348276972770691,3566,2078,1,1,0,0,10,0
1301,S_07_05_16_DSC00606.JPG,5,0.997279465198517,0.138276547193527,4508,2618,1,1,0,0,10,0
1302,S_07_05_16_DSC00606.JPG,5,0.905189752578735,0.21742545068264,3420,2654,1,1,0,0,10,0
1303,S_07_05_16_DSC00606.JPG,5,0.999277174472809,0.109229221940041,3348,2960,1,1,0,0,10,0
1304,S_07_05_16_DSC00606.JPG,5,0.999277174472809,0.130248948931694,3354,2968,1,1,0,0,10,0
1305,S_07_05_16_DSC00606.JPG,5,0.934879124164581,0.18753120303154,3480,3098,1,1,0,0,10,0
1306,S_07_05_16_DSC00606.JPG,5,0.963068723678589,0.118809022009373,1902,3740,1,1,0,0,10,0
1307,S_07_05_16_DSC00606.JPG,2,0.688605725765228,0.322125732898712,5102,3794,1,1,0,0,10,0
1308,S_07_05_16_DSC00606.JPG,5,0.984483659267426,0.219572231173515,1978,3852,1,1,0,0,10,0
1310,S_07_05_16_DSC00611.JPG,3,0.983629763126373,0.271197617053986,5830,668,0,0,1,0,0,1
1311,S_07_05_16_DSC00611.JPG,6,0.450591176748276,0.19757191836834,3462,2080,0,0,1,0,0,1
1312,S_07_05_16_DSC00624.JPG,3,0.999278128147125,0.270178914070129,3436,194,0,0,2,0,0,0
1313,S_07_05_16_DSC00624.JPG,3,0.99835193157196,0.347529411315918,2888,544,0,0,2,0,0,0
1314,S_07_05_16_DSC00625.JPG,3,0.773679971694946,0.327845990657806,1140,98,0,0,3,0,0,0
1315,S_07_05_16_DSC00625.JPG,3,0.999602019786835,0.360658228397369,3944,2306,0,0,3,0,0,0
1316,S_07_05_16_DSC00625.JPG,3,0.999702155590057,0.311199635267258,3436,2674,0,0,3,0,0,0
1317,S_07_05_16_DSC00626.JPG,3,0.989336729049683,0.176893189549446,1660,502,0,0,2,0,0,0
1318,S_07_05_16_DSC00626.JPG,3,0.995879292488098,0.261139094829559,1164,1926,0,0,2,0,0,0
1319,S_07_05_16_DSC00627.JPG,3,0.997665405273438,0.310712277889252,1942,2732,0,0,1,0,0,0
1320,S_07_05_16_DSC00632.JPG,3,0.967531442642212,0.272668331861496,1036,754,0,0,1,0,0,0
1321,S_07_05_16_DSC00633.JPG,3,0.998251736164093,0.302921921014786,244,984,0,0,3,0,0,0
1322,S_07_05_16_DSC00633.JPG,3,0.999293208122253,0.28348234295845,154,1608,0,0,3,0,0,0
1323,S_07_05_16_DSC00633.JPG,3,0.950610160827637,0.244586974382401,1376,2832,0,0,3,0,0,0
1324,S_07_05_16_DSC00634.JPG,2,0.380768537521362,0.120102047920227,592,84,0,3,2,0,0,0
1325,S_07_05_16_DSC00634.JPG,2,0.380768537521362,0.106503114104271,592,88,0,3,2,0,0,0
1326,S_07_05_16_DSC00634.JPG,2,0.380768537521362,0.0911782681941986,596,94,0,3,2,0,0,0
1327,S_07_05_16_DSC00634.JPG,3,0.973146796226502,0.232883632183075,590,3264,0,3,2,0,0,0
1328,S_07_05_16_DSC00634.JPG,3,0.999357879161835,0.277791202068329,536,3890,0,3,2,0,0,0
1329,S_07_05_16_DSC00638.JPG,1,0.773883044719696,0.299861013889313,590,60,1,0,0,0,0,0
1330,S_07_05_16_DSC00639.JPG,4,0.81191873550415,0.206069469451904,3798,1080,0,0,1,1,0,0
1331,S_07_05_16_DSC00639.JPG,3,0.967467308044434,0.23483419418335,796,2406,0,0,1,1,0,0
1332,S_07_05_16_DSC00640.JPG,1,0.000943272956646979,0.038779154419899,862,1362,1,0,0,2,0,0
1333,S_07_05_16_DSC00640.JPG,4,0.000393690017517656,0.0433346629142761,3446,2324,1,0,0,2,0,0
1334,S_07_05_16_DSC00640.JPG,4,0.0856393724679947,0.111907258629799,4430,3260,1,0,0,2,0,0
1335,S_07_05_16_DSC00641.JPG,3,0.985492169857025,0.274751275777817,924,1372,0,0,1,0,0,0
1336,S_07_05_16_DSC00642.JPG,3,0.966920971870422,0.265828043222427,1238,3696,0,0,2,0,0,0
1337,S_07_05_16_DSC00642.JPG,3,0.966920971870422,0.127127721905708,1240,3704,0,0,2,0,0,0
1338,S_07_05_16_DSC00644.JPG,3,0.989048063755035,0.195089399814606,1828,212,0,0,10,0,0,0
1339,S_07_05_16_DSC00644.JPG,3,0.989048063755035,0.192649871110916,1836,218,0,0,10,0,0,0
1340,S_07_05_16_DSC00644.JPG,3,0.994946777820587,0.293605834245682,278,288,0,0,10,0,0,0
1341,S_07_05_16_DSC00644.JPG,3,0.999431669712067,0.349122285842896,694,290,0,0,10,0,0,0
1342,S_07_05_16_DSC00644.JPG,3,0.996738016605377,0.340289056301117,1286,654,0,0,10,0,0,0
1343,S_07_05_16_DSC00644.JPG,3,0.994078874588013,0.316349714994431,1528,670,0,0,10,0,0,0
1344,S_07_05_16_DSC00644.JPG,3,0.997459948062897,0.29806199669838,1440,742,0,0,10,0,0,0
1345,S_07_05_16_DSC00644.JPG,3,0.985506772994995,0.298328548669815,1154,982,0,0,10,0,0,0
1346,S_07_05_16_DSC00644.JPG,3,0.995459616184235,0.272830069065094,1742,1284,0,0,10,0,0,0
1347,S_07_05_16_DSC00644.JPG,3,0.65595930814743,0.197575837373734,30,1516,0,0,10,0,0,0
1348,S_07_05_16_DSC00645.JPG,1,0.871085643768311,0.26431468129158,182,216,1,0,17,0,0,0
1349,S_07_05_16_DSC00645.JPG,3,0.995588660240173,0.283331573009491,1278,462,1,0,17,0,0,0
1350,S_07_05_16_DSC00645.JPG,3,0.999180495738983,0.287135511636734,4422,712,1,0,17,0,0,0
1351,S_07_05_16_DSC00645.JPG,3,0.999406218528748,0.337154686450958,5720,776,1,0,17,0,0,0
1352,S_07_05_16_DSC00645.JPG,3,0.996664702892304,0.225582495331764,5914,1236,1,0,17,0,0,0
1353,S_07_05_16_DSC00645.JPG,3,0.998111128807068,0.164404183626175,1288,1446,1,0,17,0,0,0
1354,S_07_05_16_DSC00645.JPG,3,0.997459828853607,0.234432220458984,1264,1470,1,0,17,0,0,0
1355,S_07_05_16_DSC00645.JPG,3,0.999955892562866,0.31331530213356,1704,1720,1,0,17,0,0,0
1356,S_07_05_16_DSC00645.JPG,3,0.984406709671021,0.229545146226883,40,1942,1,0,17,0,0,0
1357,S_07_05_16_DSC00645.JPG,3,0.999620795249939,0.358563095331192,532,2072,1,0,17,0,0,0
1358,S_07_05_16_DSC00645.JPG,3,0.999503493309021,0.270979791879654,962,2084,1,0,17,0,0,0
1359,S_07_05_16_DSC00645.JPG,3,0.994896113872528,0.220507636666298,2156,2088,1,0,17,0,0,0
1360,S_07_05_16_DSC00645.JPG,3,0.891744732856751,0.235452920198441,1586,2528,1,0,17,0,0,0
1361,S_07_05_16_DSC00645.JPG,3,0.999824106693268,0.340955078601837,1832,2552,1,0,17,0,0,0
1362,S_07_05_16_DSC00645.JPG,3,0.995418906211853,0.229516953229904,1736,2616,1,0,17,0,0,0
1363,S_07_05_16_DSC00645.JPG,3,0.804759800434113,0.251849204301834,1436,2858,1,0,17,0,0,0
1364,S_07_05_16_DSC00645.JPG,3,0.996554255485535,0.292582094669342,2134,3264,1,0,17,0,0,0
1365,S_07_05_16_DSC00645.JPG,3,0.988959431648254,0.255251944065094,226,3344,1,0,17,0,0,0
1366,S_07_05_16_DSC00646.JPG,3,0.998381733894348,0.263552904129028,1610,230,0,0,20,0,0,0
1367,S_07_05_16_DSC00646.JPG,3,0.813697874546051,0.244604364037514,5860,636,0,0,20,0,0,0
1368,S_07_05_16_DSC00646.JPG,3,0.998900532722473,0.290386557579041,134,990,0,0,20,0,0,0
1369,S_07_05_16_DSC00646.JPG,3,0.984366953372955,0.108392596244812,5946,1208,0,0,20,0,0,0
1370,S_07_05_16_DSC00646.JPG,3,0.921303451061249,0.227444469928741,116,1214,0,0,20,0,0,0
1371,S_07_05_16_DSC00646.JPG,3,0.995786011219025,0.265181362628937,5954,1216,0,0,20,0,0,0
1372,S_07_05_16_DSC00646.JPG,3,0.9586221575737,0.237556487321854,134,1374,0,0,20,0,0,0
1373,S_07_05_16_DSC00646.JPG,3,0.868979930877686,0.331190496683121,4130,1512,0,0,20,0,0,0
1374,S_07_05_16_DSC00646.JPG,3,0.994696736335754,0.268110573291779,4414,2208,0,0,20,0,0,0
1375,S_07_05_16_DSC00646.JPG,3,0.999748647212982,0.301109373569489,5332,2294,0,0,20,0,0,0
1376,S_07_05_16_DSC00646.JPG,3,0.992375671863556,0.283905863761902,866,2408,0,0,20,0,0,0
1377,S_07_05_16_DSC00646.JPG,3,0.994595348834992,0.336831420660019,1890,2674,0,0,20,0,0,0
1378,S_07_05_16_DSC00646.JPG,3,0.994971990585327,0.348308205604553,474,2850,0,0,20,0,0,0
1379,S_07_05_16_DSC00646.JPG,3,0.995710015296936,0.357314705848694,4926,3050,0,0,20,0,0,0
1380,S_07_05_16_DSC00646.JPG,3,0.979510605335236,0.120687283575535,4932,3054,0,0,20,0,0,0
1381,S_07_05_16_DSC00646.JPG,3,0.980850040912628,0.265857219696045,1846,3648,0,0,20,0,0,0
1382,S_07_05_16_DSC00646.JPG,3,0.986836194992065,0.117312617599964,2268,3898,0,0,20,0,0,0
1383,S_07_05_16_DSC00646.JPG,3,0.986836194992065,0.161150008440018,2266,3902,0,0,20,0,0,0
1384,S_07_05_16_DSC00646.JPG,3,0.999178826808929,0.285937398672104,138,3904,0,0,20,0,0,0
1385,S_07_05_16_DSC00646.JPG,3,0.997817873954773,0.289006948471069,230,3910,0,0,20,0,0,0
1386,S_07_05_16_DSC00647.JPG,3,0.553432583808899,0.267076373100281,1546,60,1,0,12,0,0,0
1387,S_07_05_16_DSC00647.JPG,3,0.998486399650574,0.319698750972748,5148,898,1,0,12,0,0,0
1388,S_07_05_16_DSC00647.JPG,3,0.999577224254608,0.282965362071991,272,1100,1,0,12,0,0,0
1389,S_07_05_16_DSC00647.JPG,3,0.999599993228912,0.293989568948746,1992,1648,1,0,12,0,0,0
1390,S_07_05_16_DSC00647.JPG,3,0.995692312717438,0.255438804626465,662,2502,1,0,12,0,0,0
1391,S_07_05_16_DSC00647.JPG,1,0.880159258842468,0.206826865673065,340,2628,1,0,12,0,0,0
1392,S_07_05_16_DSC00647.JPG,3,0.996992468833923,0.30287092924118,678,2706,1,0,12,0,0,0
1393,S_07_05_16_DSC00647.JPG,3,0.996988713741303,0.280417323112488,4526,2722,1,0,12,0,0,0
1394,S_07_05_16_DSC00647.JPG,3,0.993948101997376,0.262093394994736,720,2848,1,0,12,0,0,0
1395,S_07_05_16_DSC00647.JPG,3,0.99981814622879,0.275824755430222,4908,3306,1,0,12,0,0,0
1396,S_07_05_16_DSC00647.JPG,3,0.998139023780823,0.245387017726898,5692,3468,1,0,12,0,0,0
1397,S_07_05_16_DSC00647.JPG,3,0.879590690135956,0.242775827646256,1544,3698,1,0,12,0,0,0
1398,S_07_05_16_DSC00647.JPG,3,0.997171342372894,0.233730897307396,2510,3864,1,0,12,0,0,0
1399,S_07_05_16_DSC00648.JPG,3,0.99889487028122,0.296563148498535,3306,20,1,0,14,0,0,0
1400,S_07_05_16_DSC00648.JPG,3,0.999649524688721,0.280157089233398,3336,162,1,0,14,0,0,0
1401,S_07_05_16_DSC00648.JPG,3,0.997779071331024,0.252328723669052,1882,174,1,0,14,0,0,0
1402,S_07_05_16_DSC00648.JPG,3,0.998003304004669,0.284267663955689,4512,470,1,0,14,0,0,0
1403,S_07_05_16_DSC00648.JPG,3,0.998158752918243,0.271046906709671,2428,548,1,0,14,0,0,0
1404,S_07_05_16_DSC00648.JPG,3,0.997360289096832,0.263652861118317,5700,814,1,0,14,0,0,0
1405,S_07_05_16_DSC00648.JPG,3,0.999573767185211,0.305771768093109,1682,1592,1,0,14,0,0,0
1406,S_07_05_16_DSC00648.JPG,3,0.990347743034363,0.273352056741715,5748,1938,1,0,14,0,0,0
1407,S_07_05_16_DSC00648.JPG,3,0.995486795902252,0.262484669685364,5602,1982,1,0,14,0,0,0
1408,S_07_05_16_DSC00648.JPG,3,0.999657273292542,0.231376707553864,5428,2106,1,0,14,0,0,0
1409,S_07_05_16_DSC00648.JPG,3,0.5477494597435,0.15444141626358,1968,2114,1,0,14,0,0,0
1410,S_07_05_16_DSC00648.JPG,1,0.118853263556957,0.141559854149818,1978,2416,1,0,14,0,0,0
1411,S_07_05_16_DSC00648.JPG,3,0.9944127202034,0.228732913732529,5428,3180,1,0,14,0,0,0
1412,S_07_05_16_DSC00648.JPG,3,0.998929679393768,0.240347161889076,686,3380,1,0,14,0,0,0
1413,S_07_05_16_DSC00648.JPG,3,0.992348432540894,0.271512001752853,2398,3882,1,0,14,0,0,0
1414,S_07_05_16_DSC00649.JPG,3,0.998906373977661,0.328340530395508,4436,236,0,0,31,0,0,0
1415,S_07_05_16_DSC00649.JPG,3,0.999516487121582,0.232488915324211,4862,360,0,0,31,0,0,0
1416,S_07_05_16_DSC00649.JPG,3,0.999327778816223,0.313539505004883,1944,456,0,0,31,0,0,0
1417,S_07_05_16_DSC00649.JPG,3,0.915712833404541,0.211233049631119,4682,508,0,0,31,0,0,0
1418,S_07_05_16_DSC00649.JPG,3,0.971480965614319,0.266164720058441,1562,686,0,0,31,0,0,0
1419,S_07_05_16_DSC00649.JPG,3,0.999455273151398,0.261164009571075,4964,816,0,0,31,0,0,0
1420,S_07_05_16_DSC00649.JPG,3,0.99866795539856,0.31266388297081,4132,890,0,0,31,0,0,0
1421,S_07_05_16_DSC00649.JPG,3,0.999075174331665,0.264291375875473,4732,918,0,0,31,0,0,0
1422,S_07_05_16_DSC00649.JPG,3,0.999439418315888,0.337375402450562,4076,976,0,0,31,0,0,0
1423,S_07_05_16_DSC00649.JPG,3,0.999851822853088,0.107969380915165,5666,1210,0,0,31,0,0,0
1424,S_07_05_16_DSC00649.JPG,3,0.999851822853088,0.199418097734451,5676,1212,0,0,31,0,0,0
1425,S_07_05_16_DSC00649.JPG,3,0.994091689586639,0.300291299819946,286,1234,0,0,31,0,0,0
1426,S_07_05_16_DSC00649.JPG,3,0.999837040901184,0.353437304496765,3628,1240,0,0,31,0,0,0
1427,S_07_05_16_DSC00649.JPG,3,0.997852206230164,0.277362406253815,814,1628,0,0,31,0,0,0
1428,S_07_05_16_DSC00649.JPG,3,0.999183475971222,0.278240501880646,4908,1764,0,0,31,0,0,0
1429,S_07_05_16_DSC00649.JPG,3,0.999872088432312,0.256145000457764,4984,1774,0,0,31,0,0,0
1430,S_07_05_16_DSC00649.JPG,3,0.999918103218079,0.304353475570679,2796,1876,0,0,31,0,0,0
1431,S_07_05_16_DSC00649.JPG,3,0.999100565910339,0.284157663583756,564,1880,0,0,31,0,0,0
1432,S_07_05_16_DSC00649.JPG,3,0.999728977680206,0.169228658080101,2258,1962,0,0,31,0,0,0
1433,S_07_05_16_DSC00649.JPG,3,0.999728977680206,0.10880134999752,2262,1962,0,0,31,0,0,0
1434,S_07_05_16_DSC00649.JPG,3,0.995408833026886,0.1489068120718,5436,2018,0,0,31,0,0,0
1435,S_07_05_16_DSC00649.JPG,3,0.999836325645447,0.342129111289978,5450,2018,0,0,31,0,0,0
1436,S_07_05_16_DSC00649.JPG,3,0.999519348144531,0.337880820035934,5626,2082,0,0,31,0,0,0
1437,S_07_05_16_DSC00649.JPG,3,0.996058702468872,0.318385422229767,2316,2366,0,0,31,0,0,0
1438,S_07_05_16_DSC00649.JPG,3,0.99871027469635,0.316802144050598,764,2378,0,0,31,0,0,0
1439,S_07_05_16_DSC00649.JPG,3,0.963902354240418,0.269575148820877,4634,2632,0,0,31,0,0,0
1440,S_07_05_16_DSC00649.JPG,3,0.999178946018219,0.281456470489502,3954,2796,0,0,31,0,0,0
1441,S_07_05_16_DSC00649.JPG,3,0.995177268981934,0.245648369193077,1754,2856,0,0,31,0,0,0
1442,S_07_05_16_DSC00649.JPG,3,0.999668598175049,0.286942571401596,3978,2938,0,0,31,0,0,0
1443,S_07_05_16_DSC00649.JPG,3,0.977648019790649,0.304053485393524,3022,3260,0,0,31,0,0,0
1444,S_07_05_16_DSC00649.JPG,3,0.999712765216827,0.346888959407806,5162,3292,0,0,31,0,0,0
1445,S_07_05_16_DSC00650.JPG,3,0.999724209308624,0.334188222885132,1352,52,1,0,24,0,0,0
1446,S_07_05_16_DSC00650.JPG,3,0.971928417682648,0.249071210622787,118,118,1,0,24,0,0,0
1447,S_07_05_16_DSC00650.JPG,3,0.999690532684326,0.220701843500137,3636,408,1,0,24,0,0,0
1448,S_07_05_16_DSC00650.JPG,3,0.998776257038117,0.309974044561386,2292,414,1,0,24,0,0,0
1449,S_07_05_16_DSC00650.JPG,3,0.989990830421448,0.11877915263176,194,508,1,0,24,0,0,0
1450,S_07_05_16_DSC00650.JPG,3,0.999546587467194,0.270685702562332,204,522,1,0,24,0,0,0
1451,S_07_05_16_DSC00650.JPG,3,0.996235907077789,0.282173812389374,2250,768,1,0,24,0,0,0
1452,S_07_05_16_DSC00650.JPG,3,0.997338116168976,0.261076599359512,418,1004,1,0,24,0,0,0
1453,S_07_05_16_DSC00650.JPG,3,0.999652981758118,0.25620511174202,3814,1176,1,0,24,0,0,0
1454,S_07_05_16_DSC00650.JPG,3,0.975700199604034,0.226558417081833,2724,1284,1,0,24,0,0,0
1455,S_07_05_16_DSC00650.JPG,3,0.999599754810333,0.333088397979736,2922,1488,1,0,24,0,0,0
1456,S_07_05_16_DSC00650.JPG,3,0.999881744384766,0.274075984954834,2788,2026,1,0,24,0,0,0
1457,S_07_05_16_DSC00650.JPG,3,0.998302221298218,0.264434993267059,470,2236,1,0,24,0,0,0
1458,S_07_05_16_DSC00650.JPG,3,0.997911751270294,0.293654650449753,3312,2432,1,0,24,0,0,0
1459,S_07_05_16_DSC00650.JPG,3,0.994232594966888,0.240648284554482,5336,2600,1,0,24,0,0,0
1460,S_07_05_16_DSC00650.JPG,3,0.999407887458801,0.328733772039413,2428,2988,1,0,24,0,0,0
